Store,Dept,mean,sum
44,17,330.3880419580419,47245.49
44,18,430.2572527472528,39153.41
44,20,31.559714285714282,2209.18
44,21,770.1832867132867,110136.21
44,22,63.158181818181816,694.74
44,23,19.318247422680415,1873.8700000000001
44,24,14.097391304347827,324.24
44,25,34.19188811188811,4889.44
44,26,120.533125,3857.06
44,27,12.55546875,803.55
44,28,72.64286713286714,10387.93
44,31,12.395555555555555,1004.04
44,32,33.57446969696969,4431.83
44,33,9.03,189.63
44,34,-9.88,-9.88
44,38,45778.574685314685,6546336.18
44,40,15146.96811188811,2166016.44
44,42,52.422518518518515,7077.04
44,44,4.743,47.43
44,46,5871.248181818181,839588.49
44,49,5.416666666666667,65.0
44,52,25.69846153846154,3674.88
44,55,4.174666666666666,62.62
44,56,589.0967272727273,64800.64
44,59,92.99575999999999,11624.47
44,60,370.76083916083917,53018.8
44,67,1117.7375524475524,159836.47
44,71,-41.28333333333333,-123.85
44,72,102.7202097902098,14688.99
44,74,430.9837062937063,61630.67
44,79,4496.693286713286,643027.14
44,80,5023.550909090909,718367.78
44,81,7472.975944055945,1068635.56
44,82,3882.9426573426576,555260.8
44,83,952.0126573426573,136137.81
44,85,132.4263043478261,18274.83
44,87,218.2209090909091,31205.59
44,90,31182.601818181814,4459112.06
44,91,18169.51006993007,2598239.94
44,92,39619.56328671329,5665597.55
44,93,11029.915734265734,1577277.95
44,94,23812.046993006996,3405122.72
44,95,31100.18517482518,4447326.48
44,96,2834.1395804195804,405281.96
44,97,6636.467412587413,949014.84
44,98,3466.077062937063,495649.02
44,99,3.505,7.01
45,1,17745.916013986014,2537665.99
45,2,35800.91244755245,5119530.48
45,3,9508.014965034965,1359646.14
45,4,24229.873146853144,3464871.86
45,5,16107.063076923077,2303310.02
45,6,3554.2226573426574,508253.84
45,7,23757.77153846154,3397361.33
45,8,34050.40958041958,4869208.57
45,9,15485.885804195803,2214481.67
45,10,14245.086993006993,2037047.44
45,11,14228.37867132867,2034658.15
45,12,3620.2846153846153,517700.7
45,13,27243.504615384616,3895821.16
45,14,12476.371608391608,1784121.14
45,16,16600.54048951049,2373877.29
45,17,10523.128391608392,1504807.36
45,18,6340.19569105691,779844.07
45,19,1370.0726573426575,195920.39
45,20,5109.0630769230775,730596.02
45,21,4061.3095804195805,580767.27
45,22,8324.06076923077,1190340.69
45,23,22916.69097902098,3277086.81
45,24,5463.712867132867,781310.9400000001
45,25,8409.669300699301,1202582.71
45,26,7258.836223776223,1038013.58
45,27,1328.1967832167834,189932.14
45,28,646.8414685314685,92498.33
45,29,4753.078671328672,679690.25
45,30,3021.6896503496505,432101.62
45,31,2654.7044055944057,379622.73
45,32,4863.574825174825,695491.2
45,33,5181.216783216783,740914.0
45,34,14224.687272727273,2034130.28
45,35,2647.2838461538463,378561.59
45,36,1732.512937062937,247749.35
45,38,53242.55552447553,7613685.44
45,40,39205.858601398606,5606437.78
45,41,2671.42020979021,382013.09
45,42,4447.306363636363,635964.8099999999
45,44,2596.3194405594404,371273.68
45,45,15.093600000000002,377.34000000000003
45,46,14638.547692307693,2093312.32
45,47,-88.42,-1061.04
45,49,44.7056923076923,2905.87
45,51,4.750909090909091,104.52000000000001
45,52,1466.2651748251749,209675.92
45,54,52.11369369369369,5784.62
45,55,6085.695874125874,870254.51
45,56,3632.1498601398603,519397.43
45,58,1735.1068345323743,241179.85
45,59,600.7863636363636,85912.45
45,60,177.01538461538462,25313.2
45,67,6801.026643356644,972546.81
45,71,4396.411328671328,628686.82
45,72,37466.30839160839,5357682.1
45,74,10710.12111888112,1531547.32
45,77,190.745,1525.96
45,78,11.0,88.0
45,79,15245.023146853147,2180038.31
45,80,558.6343846153846,72622.47
45,81,14653.096013986014,2095392.73
45,82,13430.491398601398,1920560.27
45,83,824.5827972027972,117915.34
45,85,2001.3830769230772,286197.78
45,87,6307.075874125874,901911.85
45,90,23674.035244755247,3385387.04
45,91,16641.92734265734,2379795.61
45,92,48125.897762237764,6882003.38
45,93,2728.627132867133,390193.68
45,94,3690.272089552239,494496.46
45,95,52896.16664335664,7564151.83
45,96,2.9699999999999998,5.9399999999999995
45,97,6466.961888111889,924775.55
45,98,561.2390370370371,75767.27
